levelpath,head_huc12,outlet_huc12,trib_no_intersect,headwater_error,outlet_gnis,outlet_reachcode,head_gnis,head_reachcode
50119220,171100190606,171100190606,FALSE,FALSE,1517327,17110019000721,1517327,17110019000193
50083250,171100190606,171100190607,FALSE,FALSE,1518618,17110019000199,1518618,17110019000196
50083249,171100190605,171100190605,FALSE,FALSE,1523782,17110019000717,1520124,17110019000205
50052938,171100190604,171100190604,FALSE,FALSE,1531575,17110019000759,1533051,17110019000207
50056686,171100190603,171100190603,FALSE,FALSE, ,17110019000767,1525876,17110019000213
50056685,171100190601,171100190602,FALSE,FALSE, ,17110019000050,1505945,17110019000219
50096810,171100190502,171100190502,FALSE,FALSE,1509631,17110019000236, ,17110019000235
50056684,171100190502,171100190502,FALSE,FALSE, ,17110019001321,1509620,17110019000238
50083247,171100150307,171100190900,FALSE,FALSE,1506525,17110015013133,1506525,17110019000245
50119213,171100190304,171100190304,FALSE,FALSE,1508225,17110019000249,1508225,17110019000248
50046982,171100190302,171100190900,FALSE,FALSE,1504026,17110019000262, ,17110019000253
50044563,171100190201,171100190201,FALSE,FALSE,1509108,17110019000472,1509108,17110019000488
50096792,171100190201,171100190201,FALSE,FALSE,1506736,17110019000482,1506736,17110019000493
50001173,171100190202,171100190202,FALSE,FALSE,1533198,17110019000521,1533198,17110019000521
50001172,171100190202,171100190202,FALSE,FALSE,1507420,17110019000523,1507420,17110019000523
50096788,171100190202,171100190202,FALSE,FALSE,1532440,17110019000529,1532440,17110019000524
50119182,171100190202,171100190202,FALSE,FALSE,1506634,17110019000526,1506634,17110019000526
50096787,171100190707,171100190707,FALSE,FALSE,1926879,17110019000537,1926879,17110019000539
50083235,171100190203,171100190203,FALSE,FALSE,1503466,17110019000550,1503466,17110019000551
50001160,171100190707,171100190707,FALSE,FALSE,1802932,17110019000552,1802932,17110019000552
50073826,171100190706,171100190706,FALSE,FALSE,1504285,17110019000573, ,17110019000577
50001149,171100190706,171100190706,FALSE,FALSE,1503168,17110019000583,1503168,17110019000583
50052935,171100190705,171100190705,FALSE,FALSE, ,17110019000589,1505120,17110019000588
50073824,171100190704,171100190704,FALSE,FALSE,1503416,17110019000630,1503416,17110019000606
50001144,171100190703,171100190703,FALSE,FALSE,1503260,17110019000607,1503260,17110019000607
50096779,171100190704,171100190704,FALSE,FALSE,1503025,17110019000618,1503025,17110019000613
50119164,171100190204,171100190204,FALSE,FALSE,1509990,17110019000631,1509990,17110019000632
50001141,171100190403,171100190403,FALSE,FALSE,1509861,17110019000638,1509861,17110019000638
50001139,171100190204,171100190204,FALSE,FALSE,1509880,17110019000642,1509880,17110019000642
50119161,171100190403,171100190403,FALSE,FALSE,1505874,17110019000649,1505874,17110019000655
50119159,171100190702,171100190702,FALSE,FALSE,1507662,17110019000650,1507662,17110019000661
50001134,171100190403,171100190403,FALSE,FALSE,1505817,17110019000662,1505817,17110019000662
50001133,171100190204,171100190204,FALSE,FALSE,1509872,17110019000665,1509872,17110019000665
50001131,171100190702,171100190702,FALSE,FALSE,1509702,17110019000668,1509702,17110019000668
50001129,171100190703,171100190703,FALSE,FALSE,1512125,17110019000671,1512125,17110019000671
50096776,171100190702,171100190702,FALSE,FALSE,1506541,17110019000678,1506541,17110019000676
50001128,171100190204,171100190204,FALSE,FALSE,1510561,17110019000680,1510561,17110019000680
50001126,171100190703,171100190703,FALSE,FALSE,1507023,17110019000688,1507023,17110019000688
50001124,171100190403,171100190403,FALSE,FALSE,1508899,17110019000690,1508899,17110019000690
50001123,171100190608,171100190608,FALSE,FALSE,1505485,17110019000698,1505485,17110019000698
50119150,171100190702,171100190702,FALSE,FALSE,1503071,17110019000702,1503071,17110019000706
50001119,171100190204,171100190204,FALSE,FALSE,1513136,17110019000709,1513136,17110019000709
50056679,171100190606,171100190606,FALSE,FALSE, ,17110019000692,1518270,17110019000707
50001116,171100190606,171100190606,FALSE,FALSE,1521414,17110019000715,1521414,17110019000715
50001112,171100190606,171100190606,FALSE,FALSE,1528866,17110019000725,1528866,17110019000725
50119143,171100190603,171100190603,FALSE,FALSE,1529101,17110019000745,1529101,17110019000745
50096768,171100190603,171100190603,FALSE,FALSE,1529099,17110019000822,1529099,17110019000753
50001106,171100190601,171100190601,FALSE,FALSE,1531815,17110019000763,1531815,17110019000763
50096767,171100190601,171100190601,FALSE,FALSE,1508151,17110019000775,1508151,17110019000771
50096766,171100190504,171100190505,FALSE,FALSE,1507383,17110019000788,1507383,17110019000786
50023192,171100160101,171100160202,FALSE,FALSE,1518684,17110016000036, ,17110016007787
50073822,171100190504,171100190504,FALSE,FALSE,1511614,17110019000807,1511614,17110019000793
50073819,171100190706,171100191000,FALSE,FALSE,1504003,17110019000563,1504003,17110019000821
50017007,171100200513,171100200514,FALSE,FALSE,1519454,17110020000270, ,17110020003125
50013991,171100200501,171100200512,FALSE,FALSE,1531449,17110020000488,1531449,17110020000010
50083214,171100200502,171100200502,FALSE,FALSE,1520073,17110020000094,1520073,17110020000091
50083213,171100200503,171100200503,FALSE,FALSE,1520623,17110020000098,1520623,17110020000095
50073813,171100200504,171100200504,FALSE,FALSE,1520122,17110020000079,1520122,17110020000075
50066723,171100200506,171100200506,FALSE,FALSE,1522080,17110020000106,1522080,17110020000101
50073814,171100200507,171100200507,FALSE,FALSE,1522388,17110020000065,1522388,17110020000062
50044561,171100200509,171100200509,FALSE,FALSE,1529448,17110020000347, ,17110020003140
50066711,171100200511,171100200511,FALSE,FALSE,1522293,17110020000317,1522293,17110020000293
50073810,171100200405,171100200405,FALSE,FALSE,1531538,17110020000301,1531538,17110020000111
50049720,171100200403,171100200403,FALSE,FALSE, ,17110020000371,1531480,17110020000118
50083210,171100200402,171100200402,FALSE,FALSE,1519125,17110020000134,1525735,17110020000131
50066721,171100200401,171100200401,FALSE,FALSE,1522886,17110020000141,1522886,17110020000136
50021720,171100200301,171100200307,FALSE,FALSE,1520655,17110020000213,1528593,17110020000143
50119059,171100200101,171100200101,FALSE,FALSE, ,17110020000405, ,17110020000396
50056670,171100200103,171100200201,FALSE,FALSE, ,17110020000238,1525388,17110020000231
50056669,171100200101,171100200101,FALSE,FALSE,1526028,17110020000245,1526028,17110020000240
50119085,171100200405,171100200405,FALSE,FALSE,1518958,17110020000288,1518958,17110020000277
50096731,171100200405,171100200405,FALSE,FALSE,1521993,17110020000292,1521993,17110020000286
50119080,171100200204,171100200204,FALSE,FALSE,1519948,17110020000298,1519948,17110020000294
50001092,171100200204,171100200204,FALSE,FALSE,1517460,17110020000297,1517460,17110020000297
50119077,171100200404,171100200404,FALSE,FALSE,1516035,17110020000323,1516035,17110020000306
50096729,171100200103,171100200103,FALSE,FALSE,1519038,17110020000332,1519038,17110020000332
50001089,171100200103,171100200103,FALSE,FALSE,1518035,17110020000349,1518035,17110020000349
50119067,171100200203,171100200203,FALSE,FALSE,1521425,17110020000354,1521425,17110020000354
50001087,171100200203,171100200203,FALSE,FALSE,1518555,17110020000360,1518555,17110020000360
50096727,171100200201,171100200201,FALSE,FALSE,1521382,17110020000373,1521382,17110020000372
50044557,171100210305,171100210305,FALSE,FALSE,1523835,17110021000026,1525566,17110021000015
50032771,171100210303,171100210304,FALSE,FALSE,1520850,17110021000051,1520850,17110021000032
50061166,171100210302,171100210302,FALSE,FALSE,1517799,17110021000071,1517799,17110021000061
50056666,171100210301,171100210301,FALSE,FALSE,1524730,17110021000081,1524730,17110021000075
50073789,171100210204,171100210204,FALSE,FALSE,1518589,17110021000094,1518589,17110021000090
50083184,171100210202,171100210202,FALSE,FALSE,1519146,17110021000100,1519146,17110021000097
50040598,171100210101,171100210103,FALSE,FALSE,1516148,17110021000268,1531478,17110021000103
50096708,171100210205,171100210205,FALSE,FALSE,1528026,17110021000114,1528026,17110021000113
50001085,171100210306,171100210306,FALSE,FALSE,1503213,17110021000122,1503213,17110021000122
50001084,171100210306,171100210306,FALSE,FALSE,1506655,17110021000123,1506655,17110021000123
50001083,171100210306,171100210306,FALSE,FALSE,1508178,17110021000124,1508178,17110021000124
50001082,171100210306,171100210306,FALSE,FALSE,1503999,17110021000125,1503999,17110021000125
50001081,171100210306,171100210306,FALSE,FALSE,1509228,17110021000126,1509228,17110021000126
50001080,171100210306,171100210306,FALSE,FALSE,1502951,17110021000127,1502951,17110021000127
50001079,171100210306,171100210306,FALSE,FALSE,1508478,17110021000128,1508478,17110021000128
50119029,171100210306,171100210306,FALSE,FALSE,1513197,17110021000135,1513197,17110021000129
50119028,171100210306,171100210306,FALSE,FALSE,1503637,17110021000134,1503637,17110021000130
50119027,171100210306,171100210306,FALSE,FALSE,1521327,17110021000138,1521327,17110021000131
50001078,171100210306,171100210306,FALSE,FALSE,1524876,17110021000137,1524876,17110021000137
50001077,171100210306,171100210306,FALSE,FALSE,1524035,17110021000141,1524035,17110021000141
50001076,171100210306,171100210306,FALSE,FALSE,1519465,17110021000159,1519465,17110021000159
50001074,171100210306,171100210306,FALSE,FALSE,1529068,17110021000188,1529068,17110021000188
50119019,171100210306,171100210306,FALSE,FALSE,1521369,17110021000196,1521369,17110021000194
50001073,171100210306,171100210306,FALSE,FALSE,1521388,17110021000198,1521388,17110021000198
50083182,171100210203,171100210203,FALSE,FALSE,1528007,17110021000231,1528007,17110021000200
50001072,171100210205,171100210205,FALSE,FALSE,1523519,17110021000218,1523519,17110021000218
50119016,171100210102,171100210205,FALSE,FALSE,1519510,17110021000241,1519510,17110021000224
50066704,171100210201,171100210201,FALSE,FALSE,1525396,17110021000248,1525396,17110021000228
50096702,171100210205,171100210205,FALSE,FALSE,1518209,17110021000250,1518209,17110021000232
50066702,171200010105,171200010105,FALSE,FALSE,1141596,17120001000142, ,17120001000016
50028542,171200010502,171200010505,FALSE,FALSE,1163068,17120001000069,1163068,17120001000534
50073777,171200010501,171200010501,FALSE,FALSE,1163280,17120001000120,1163280,17120001000116
50028541,171200010603,171200010606,FALSE,FALSE,1125989,17120001000089,1125989,17120001000571
50036123,171200010602,171200010602,FALSE,FALSE,1127137,17120001000115,1127137,17120001000106
50052905,171200020601,171200020602,FALSE,FALSE,1152414,17120002000700,1152414,17120002000322
50118859,171200020601,171200020601,FALSE,FALSE,1154161,17120002000698,1154161,17120002000701
50049699,171200030201,171200030201,FALSE,FALSE,1117622,17120003000133,1124445,17120003000125
50030903,171200030304,171200030304,FALSE,FALSE,1127796,17120003000188,1127796,17120003000179
50061120,171200041104,171200041104,FALSE,FALSE,1133532,17120004000072, ,17120004000031
50052890,171200040101,171200040101,FALSE,FALSE,1141698,17120004000434,1141698,17120004000161
50032761,171200040102,171200040103,FALSE,FALSE,1152300,17120004000181,1152300,17120004000150
50066639,171200040205,171200040205,FALSE,FALSE,1146830,17120004000220,1146830,17120004000215
50056626,171200040203,171200040203,FALSE,FALSE,1141105,17120004000365,1141105,17120004000187
50061112,171200040204,171200040204,FALSE,FALSE,1149090,17120004000212,1149090,17120004000208
50061103,171200040301,171200040306,FALSE,FALSE, ,17120004000481, ,17120004000567
50168280,171200040301,171200040301,FALSE,FALSE, ,17120004000515, ,17120004000515
50032760,171200040304,171200040305,FALSE,FALSE,1139629,17120004000466,1139629,17120004000223
50073671,171200040303,171200040303,FALSE,FALSE, ,17120004000555, ,17120004001151
50035720,171200040307,171200040307,FALSE,FALSE,1153260,17120004000514,1153260,17120004006239
50030065,171200041003,171200041006,FALSE,FALSE,1118417,17120004000266,1118417,17120004000243
50052886,171200041002,171200041002,FALSE,FALSE, ,17120004001111, ,17120004000253
50083046,171200051905,171200051905,FALSE,FALSE,1162105,17120005008626, ,17120005008642
50096410,171200051404,171200051404,FALSE,FALSE,1143343,17120005001225, ,17120005001514
50042430,171200051405,171200051409,FALSE,FALSE,1152233,17120005001215, ,17120005001502
50082986,171200051402,171200051402,FALSE,FALSE, ,17120005000906, ,17120005000919
50024050,171200051403,171200051409,FALSE,FALSE,1137190,17120005000016, ,17120005001507
50042424,171200051404,171200051404,FALSE,FALSE, ,17120005000982, ,17120005000992
50034902,171200050105,171200050105,FALSE,FALSE,1137670,17120005000135,1137670,17120005000131
50023609,171200050107,171200050107,FALSE,FALSE,1138769,17120005000139, ,17120005000537
50096484,171200050106,171200050106,FALSE,FALSE,1151251,17120005000129,1151251,17120005000127
50042426,171200050203,171200050203,FALSE,FALSE,1138611,17120005000116,1122294,17120005000573
50040567,171200050204,171200050204,FALSE,FALSE,1137930,17120005001101, ,17120005001499
50019639,171200050205,171200050210,FALSE,FALSE,1149486,17120005000090, ,17120005001474
50064604,171200050209,171200050209,FALSE,FALSE,1146673,17120005000059,1146673,17120005008608
50056606,171200050206,171200050206,FALSE,FALSE,1152113,17120005000071, ,17120005001486
50044517,171200050302,171200050303,FALSE,FALSE,1141401,17120005000051, ,17120005001483
50073664,171200050301,171200050301,FALSE,FALSE,1141522,17120005000056,1141522,17120005000052
50056600,171200050801,171200050803,FALSE,FALSE,1160451,17120005000176, ,17120005000245
50037425,171200050901,171200050901,FALSE,FALSE,1125316,17120005000228,1125316,17120005000277
50061075,171200050303,171200050303,FALSE,FALSE,1158556,17120005000042, ,17120005001478
50042423,171200051901,171200051903,FALSE,FALSE,1122586,17120005001163,1122586,17120005001024
50096412,171200051404,171200051409,FALSE,FALSE,1142335,17120005001166, ,17120005001512
50056590,171200051405,171200051409,FALSE,FALSE, ,17120005001249, ,17120005001530
50049668,171200051504,171200051504,FALSE,FALSE,1145522,17120005001279,1145522,17120005001281
50012693,171200060101,171200060506,FALSE,FALSE,1140596,17120006000140, ,17120006001152
50036105,171200060104,171200060104,FALSE,FALSE,1149915,17120006000812,1149915,17120006000141
50037424,171200060103,171200060103,FALSE,FALSE,1141719,17120006000114,1141719,17120006000100
50056582,171200060105,171200060105,FALSE,FALSE,1137912,17120006000160,1137912,17120006000155
50044516,171200060201,171200060201,FALSE,FALSE,1139892,17120006000485,1139892,17120006000066
50066580,171200060202,171200060202,FALSE,FALSE,1137675,17120006000054,1137675,17120006000049
50026035,171200060301,171200060302,FALSE,FALSE,1127279,17120006000844,1119563,17120006000178
50037005,171200060402,171200060402,FALSE,FALSE,1146502,17120006000674, ,17120006003425
50030890,171200060404,171200060405,FALSE,FALSE,1129141,17120006000266, ,17120006001039
50118462,171200060505,171200060505,FALSE,FALSE, ,17120006000486, ,17120006001168
50056578,171200060403,171200060403,FALSE,FALSE,1141883,17120006000207,1141883,17120006000203
50118495,171200060407,171200060407,FALSE,FALSE,1122585,17120006000213,1122585,17120006000212
50033782,171200070102,171200070107,FALSE,FALSE,1137519,17120007001498,1151549,17120007000283
50082863,171200070106,171200070106,FALSE,FALSE, ,17120007001540, ,17120007001509
50025492,171200070201,171200070202,FALSE,FALSE,1119136,17120007000337, ,17120007342504
50040555,171200070501,171200070501,FALSE,FALSE, ,17120007002466, ,17120007000338
50026595,171200070601,171200070606,FALSE,FALSE,1125763,17120007000475,1125763,17120007000441
50038890,171200070602,171200070602,FALSE,FALSE,1120858,17120007000490,1120858,17120007000480
50049645,171200070604,171200070604,FALSE,FALSE,1133676,17120007000602, ,17120007000508
50061033,171200070605,171200070605,FALSE,FALSE, ,17120007000452, ,17120007000445
50066534,171200070503,171200070503,FALSE,FALSE,1127686,17120007002469,1127686,17120007000505
50034897,171200070301,171200070301,FALSE,FALSE,1146562,17120007000213,1146562,17120007000197
50022786,171200070302,171200070307,FALSE,FALSE,1139171,17120007000225,1139171,17120007000177
50096313,171200070303,171200070303,FALSE,FALSE,1148925,17120007000501,1148925,17120007000499
50010535,171200070304,171200070803,FALSE,FALSE,1146143,17120007001487, ,17120007000862
50034898,171200070308,171200070309,FALSE,FALSE,1141229,17120007000175,1141229,17120007000154
50025491,171200070401,171200070405,FALSE,FALSE,1121953,17120007000392, ,17120007342567
50046912,171200070404,171200070404,FALSE,FALSE,1151546,17120007000409,1151546,17120007000395
50040547,171200070402,171200070402,FALSE,FALSE, ,17120007002472,1127176,17120007001002
50020985,171200070504,171200070504,FALSE,FALSE,1120753,17120007000440, ,17120007003305
50013727,171200080301,171200080603,FALSE,FALSE,1121474,17120008000058,1121477,17120008000066
50044492,171200080409,171200080409,FALSE,FALSE, ,17120008000655, ,17120008000088
50118112,171200080403,171200080403,FALSE,FALSE, ,17120008000979, ,17120008000992
50082804,171200080305,171200080305,FALSE,FALSE, ,17120008001318, ,17120008002850
50052818,171200080405,171200080405,FALSE,FALSE, ,17120008000793, ,17120008000978
50042397,171200080407,171200080407,FALSE,FALSE, ,17120008001110, ,17120008000709
50030878,171200080601,171200080601,FALSE,FALSE, ,17120008001022, ,17120008000124
50019635,171200080501,171200080508,FALSE,FALSE,1126156,17120008002269,1126156,17120008000145
50066461,171200080503,171200080503,FALSE,FALSE, ,17120008000480, ,17120008002583
50042398,171200081001,171200081003,FALSE,FALSE,1127036,17120008000205,1127036,17120008000192
50044488,171200080902,171200080902,FALSE,FALSE,1128072,17120008000217, ,17120008000206
50044487,171200080901,171200080901,FALSE,FALSE,1121938,17120008000676,1121938,17120008000218
50082839,171200080804,171200080804,FALSE,FALSE,1127208,17120008000401,1127208,17120008000386
50118174,171200080807,171200080807,FALSE,FALSE,1129760,17120008000486,1129760,17120008000473
50096209,171200080806,171200080806,FALSE,FALSE, ,17120008000549, ,17120008000524
50052817,171200081002,171200081002,FALSE,FALSE,1123429,17120008001167,1123429,17120008001065
50034882,171200080303,171200080305,FALSE,FALSE,1125456,17120008002813, ,17120008001650
50017379,171200080201,171200080205,FALSE,FALSE,1148928,17120008001741, ,17120008001974
50038877,171200080302,171200080305,FALSE,FALSE, ,17120008001377, ,17120008001983
50044476,171200080108,171200080108,FALSE,FALSE, ,17120008002304,843403,17120008002011
50091254,171200080103,171200080103,FALSE,FALSE, ,17120008002152, ,17120008002868
50048792,171200080104,171200080104,FALSE,FALSE,838584,17120008002311,838584,17120008002869
50027194,171200080105,171200080107,FALSE,FALSE,840468,17120008002315, ,17120008002023
50034881,171200080106,171200080106,FALSE,FALSE,842492,17120008002298,839355,17120008002030
50030045,171200080101,171200080103,FALSE,FALSE,838555,17120008002333,838555,17120008002153
50066468,171200080102,171200080102,FALSE,FALSE, ,17120008002251, ,17120008002227
50082765,171200080105,171200080105,FALSE,FALSE, ,17120008002322, ,17120008002325
50025483,171200090201,171200090203,FALSE,FALSE,1133750,17120009001252,1128242,17120009000031
50060971,171200090804,171200090804,FALSE,FALSE,1125720,17120009000099,1125720,17120009000124
50052793,171200090705,171200090705,FALSE,FALSE,1127485,17120009000162,1127485,17120009000176
50046875,171200090801,171200090801,FALSE,FALSE,1121724,17120009000254, ,17120009000177
50066449,171200090704,171200090704,FALSE,FALSE,1160965,17120009000247,1160965,17120009000222
50001065,171200090704,171200090704,FALSE,FALSE,1130065,17120009000320,1130065,17120009000320
50066446,171200090704,171200090704,FALSE,FALSE,1123228,17120009000326,1123228,17120009000321
50066444,171200090305,171200090305,FALSE,FALSE,1119328,17120009001489,1119328,17120009000382
50049604,171200090305,171200090305,FALSE,FALSE,1124388,17120009001191,1124388,17120009000393
50066443,171200090304,171200090304,FALSE,FALSE,1117578,17120009001194,1117578,17120009001487
50028512,171200090203,171200090303,FALSE,FALSE, ,17120009000932, ,17120009000529
50066457,171200090208,171200090208,FALSE,FALSE, ,17120009001173, ,17120009001517
50038871,171200090209,171200090209,FALSE,FALSE,1129078,17120009000007, ,17120009001516
50046874,171200090502,171200090502,FALSE,FALSE,1128331,17120009001357,1128331,17120009000543
50056502,171200090501,171200090501,FALSE,FALSE,1116971,17120009000857,1116971,17120009000556
50082732,171200090209,171200090303,FALSE,FALSE,1116900,17120009000511,1116900,17120009000564
50026023,171200090402,171200090405,FALSE,FALSE,1129010,17120009001238,1129010,17120009000589
50049599,171200090403,171200090403,FALSE,FALSE,1123311,17120009001078,1123311,17120009000878
50032734,171200090602,171200090604,FALSE,FALSE,1129139,17120009001079, ,17120009000618
50060962,171200090601,171200090601,FALSE,FALSE, ,17120009001215, ,17120009000752
50046871,171200090404,171200090404,FALSE,FALSE,1120760,17120009001217,1120760,17120009000639
50044469,171200090206,171200090206,FALSE,FALSE,1120706,17120009000727,1120706,17120009000793
50042378,171200090205,171200090205,FALSE,FALSE,1132111,17120009001511,1158555,17120009000919
50042377,171200090205,171200090207,FALSE,FALSE,1119326,17120009000995,1119326,17120009000925
50052781,171200090104,171200090104,FALSE,FALSE,1120128,17120009001111,1120128,17120009001075
50031768,171200090103,171200090103,FALSE,FALSE,1119324,17120009001342, ,17120009001092
50049592,171200090101,171200090101,FALSE,FALSE, ,17120009001297, ,17120009001159
50001063,171200090704,171200090704,FALSE,FALSE,1123727,17120009001189,1123727,17120009001189
50060945,171200090704,171200090704,FALSE,FALSE,1122073,17120009001494, ,17120009001531
50060944,171200090105,171200090105,FALSE,FALSE,852217,17120009001305,852217,17120009001308
50040525,171200090106,171200090106,FALSE,FALSE,1119856,17120009001480,1119856,17120009001447
10041272,180102010204,180102010204,FALSE,FALSE,1151277,18010201000101,1146267,18010201000081
10053706,180102010201,180102010201,FALSE,FALSE,1140834,18010201000097,1140834,18010201000107
10044475,180102010202,180102010208,FALSE,FALSE,1149415,18010201000114, ,18010201000132
10060831,180102010206,180102010206,FALSE,FALSE,1140179,18010201000134,1140179,18010201000141
10071549,180102010207,180102010207,FALSE,FALSE,1140918,18010201000155,1140918,18010201000148
10053703,180102010301,180102010301,FALSE,FALSE,1149471,18010201000164,1149471,18010201000158
50056484,170102140402,170102140402,FALSE,FALSE,380183,17010214000029, ,17010214000026
50026586,170102140503,170102140503,FALSE,FALSE, ,17010214000189,391116,17010214000165
50095931,170102140401,170102140401,FALSE,FALSE,378912,17010214000576,378912,17010214000577
50030866,170102140502,170102140502,FALSE,FALSE,377842,17010214000696,377842,17010214000811
50049576,170102140502,170102140502,FALSE,FALSE,388631,17010214000729,388631,17010214000020
50052738,170300010408,170300010408,FALSE,FALSE,1533513,17030001000203,1533513,17030001000197
50082397,170501190402,170501190402,FALSE,FALSE,1118580,17050119000366,1118580,17050119000364
50094974,170502020501,170502020501,FALSE,FALSE,1128854,17050202000891,1122834,17050202000876
50056240,170502030404,170502030404,FALSE,FALSE,1126161,17050203000032,1126161,17050203000337
50066015,170502030802,170502030802,FALSE,FALSE,1119544,17050203001074,1119544,17050203001051
50115641,170502030207,170502030207,FALSE,FALSE,1126782,17050203001436,1126782,17050203001546
50115390,170603061205,170603061205,FALSE,FALSE,397842,17060306012296,397842,17060306012295
50006095,171100070204,171100191100,FALSE,FALSE,1503816,17110007000037,1509047,17110019021073
50114478,171100070204,171100070204,FALSE,FALSE, ,17110007000345, ,17110007000345
50094281,171100070204,171100191100,FALSE,FALSE,1503583,17110007000372,1503583,17110019021120
50012116,171100050000,171100050104,FALSE,FALSE,1522069,17110005066425, ,17110005001405
50072664,171100050102,171100050102,FALSE,FALSE,1517783,17110005000347,1517783,17110005000345
50042200,171100050103,171100050103,FALSE,FALSE,1527145,17110005000701,1527145,17110005000341
50072662,171100050101,171100050101,FALSE,FALSE,1517469,17110005000364,1517469,17110005000360
50020739,171100050201,171100050205,FALSE,FALSE,1517348,17110005000322, ,17110005001395
50024935,171100050203,171100050204,FALSE,FALSE,1520211,17110005000290,1520211,17110005000261
50044261,171100050301,171100050301,FALSE,FALSE,1522158,17110005000404, ,17110005001422
50056112,171100050803,171100050803,FALSE,FALSE,1521302,17110005000482,1521302,17110005000477
50060517,171100050406,171100050406,FALSE,FALSE,1523642,17110005001056,1523642,17110005000196
50035959,171100050304,171100050304,FALSE,FALSE,1518703,17110005000337, ,17110005001404
50035958,171100050305,171100050306,FALSE,FALSE,1522573,17110005000012,1516464,17110005001425
50035962,171100050401,171100050401,FALSE,FALSE,1519604,17110005000239,1519604,17110005000227
50025978,171100050402,171100050403,FALSE,FALSE,1527183,17110005000226, ,17110005001386
50049329,171100050405,171100050405,FALSE,FALSE, ,17110005000018, ,17110005001490
50037261,171100050407,171100050407,FALSE,FALSE,1520131,17110005000776,1520131,17110005000436
50081665,171100050502,171100050502,FALSE,FALSE,1519085,17110005000463,1519085,17110005000460
50040365,171100050503,171100050503,FALSE,FALSE,1516021,17110005000021,1516021,17110005000455
50056113,171100050504,171100050504,FALSE,FALSE,1518782,17110005000476,1518782,17110005000470
50049340,171100050601,171100050601,FALSE,FALSE,1523752,17110005000167,1523752,17110005000158
50022746,171100050602,171100050605,FALSE,FALSE, ,17110005000054,1517451,17110005000098
50056131,171100050603,171100050603,FALSE,FALSE,1521675,17110005001228,1521675,17110005000133
50021045,171100050701,171100050707,FALSE,FALSE,1516060,17110005000513, ,17110005000483
50049325,171100050704,171100050704,FALSE,FALSE,1526859,17110005000709,1526859,17110005001469
50060498,171100050706,171100050706,FALSE,FALSE,1527182,17110005000488, ,17110005001507
50034768,171100050802,171100050802,FALSE,FALSE,1521138,17110005000087,1521138,17110005000073
50010598,171100060102,171100060405,FALSE,FALSE,1523834,17110006000171,1525452,17110006000037
50031677,171100060103,171100060103,FALSE,FALSE,1526243,17110006000137,1526243,17110006000122
50049322,171100060101,171100060101,FALSE,FALSE,1525948,17110006000034,1525948,17110006000154
50021356,171100060104,171100060105,FALSE,FALSE,1528054,17110006000202,1528054,17110006000174
50013845,171100060201,171100060305,FALSE,FALSE,1526676,17110006000303,1526676,17110006000211
50052462,171100060203,171100060203,FALSE,FALSE,1526693,17110006000311,1526693,17110006000304
50042190,171100060204,171100060204,FALSE,FALSE,1518908,17110006000320,1518908,17110006000312
50081622,171100060301,171100060301,FALSE,FALSE,1522108,17110006000249,1522108,17110006000247
50042189,171100060302,171100060302,FALSE,FALSE,1517027,17110006000393,1517027,17110006000321
50056101,171100060304,171100060304,FALSE,FALSE, ,17110006000013,1516483,17110006000340
50065836,171100060402,171100060402,FALSE,FALSE,1517829,17110006000085, ,17110006000080
50065833,171100060403,171100060403,FALSE,FALSE,1518474,17110006000210, ,17110006000206
50040357,171100070101,171100070102,FALSE,FALSE,1519536,17110007000188,1519536,17110007000176
50052454,171100070103,171100070103,FALSE,FALSE,1520205,17110007000247,1520205,17110007000190
50007423,171100070106,171100070106,FALSE,FALSE,1518518,17110007000352,1518518,17110007000142
50114486,171100070201,171100070201,FALSE,FALSE, ,17110007000273, ,17110007000273
50010954,171100080101,171100191100,FALSE,FALSE,1523850,17110008000200,1509417,17110019021188
50072592,171100080102,171100080102,FALSE,FALSE,1526466,17110008000191,1526466,17110008000187
50065808,171100080104,171100080104,FALSE,FALSE,1516855,17110008000178,1516855,17110008000174
50038705,171100080107,171100080108,FALSE,FALSE,1518613,17110008000216,1518613,17110008000201
50015801,171100080201,171100080207,FALSE,FALSE,1526260,17110008000111,1526260,17110008000057
50032622,171100080204,171100080205,FALSE,FALSE,1526170,17110008000125,1517347,17110008000115
50034753,171100080206,171100080206,FALSE,FALSE,1533046,17110008000542,1533046,17110008000129
50029959,171100080301,171100080302,FALSE,FALSE,1524419,17110008000246,1524419,17110008000227
50049763,171100090101,171100090101,FALSE,FALSE,1518561,17110009000236,1518561,17110009000229
50008321,171100090102,171100110203,FALSE,FALSE,1527579,17110009000248,1508473,17110011000018
50030092,171100090103,171100090103,FALSE,FALSE,1519096,17110009000067,1519714,17110009000195
50031825,171100090201,171100090201,FALSE,FALSE,1524874,17110009000675,1524874,17110009000264
50022425,171100090202,171100090203,FALSE,FALSE,1516358,17110009000293,1516358,17110009000249
50026628,171100090301,171100090301,FALSE,FALSE, ,17110009000185,1523193,17110009000157
50014253,171100090401,171100090403,FALSE,FALSE,1523843,17110009000374,1523843,17110009000298
50028557,171100090501,171100090503,FALSE,FALSE,1526702,17110009000418,1526702,17110009000399
50047010,171100090602,171100090602,FALSE,FALSE,1527776,17110009000570,1527776,17110009000387
50119661,171100090601,171100090601,FALSE,FALSE,1524031,17110009000544,1524031,17110009000397
